shred	6.944708435840003E-4
sieve	6.937999565001054E-4
binge	6.932325963416718E-4
jazzy	6.924541064691085E-4
limbo	6.908327280853091E-4
shove	6.907479501306007E-4
sykes	6.906590963126851E-4
flake	6.90462639706101E-4
mucho	6.896727374165577E-4
slade	6.870951615243639E-4
dumas	6.868832166375927E-4
wiser	6.856637183660172E-4
flung	6.831513562851375E-4
fiche	6.830201134898677E-4
juror	6.830135921087363E-4
grads	6.821038594409031E-4
donut	6.81621277237178E-4
paseo	6.813539006107898E-4
tabor	6.800993499156328E-4
tenet	6.799705526382872E-4
chute	6.798580588137702E-4
fonds	6.795866063241749E-4
bowes	6.795580752817249E-4
mulch	6.79169237931764E-4
whine	6.788293109402888E-4
fouls	6.77216899455545E-4
canes	6.76806867616907E-4
skool	6.761050039726378E-4
diced	6.736203577615668E-4
vicar	6.727554595890122E-4
prank	6.725394388390339E-4
kinks	6.718359448494819E-4
delft	6.669742552160081E-4
suing	6.651898423039232E-4
brine	6.651833209227918E-4
piled	6.645613441973825E-4
fluff	6.639866474851761E-4
unfit	6.636687301550194E-4
rouse	6.622144621627127E-4
appel	6.621737035306414E-4
yucca	6.6215006352404E-4
spiel	6.61856601373126E-4
gizmo	6.612338094750754E-4
scamp	6.611017515071641E-4
ident	6.593898889601664E-4
cysts	6.590377343790696E-4
helms	6.566500937123284E-4
moths	6.559694245567364E-4
evoke	6.557387306992124E-4
assam	6.546406931512095E-4
foxes	6.534334224692554E-4
gully	6.527364498608348E-4
brill	6.523451669929496E-4
gauss	6.511403418289197E-4
mites	6.506748782506645E-4
agora	6.501694712129795E-4
macho	6.50118930509211E-4
reeve	6.499795359875269E-4
keyed	6.481983837660077E-4
jerks	6.472625655736489E-4
bagel	6.46204471485076E-4
wists	6.459126396794449E-4
cults	6.453925595342142E-4
amaze	6.453493553842185E-4
easel	6.451488229144273E-4
carer	6.449173138842618E-4
gable	6.444844572116639E-4
laced	6.442774033607412E-4
quill	6.4411681435038E-4
mares	6.43897532909836E-4
chaps	6.438274280626732E-4
lanai	6.438233521994662E-4
fermi	6.436709149155192E-4
dimes	6.428581877920159E-4
verso	6.428312870948488E-4
cleft	6.423405531647095E-4
bambi	6.422199076137782E-4
groin	6.39483373056506E-4
bower	6.390513315565493E-4
latte	6.38616029366027E-4
biggs	6.381570871689034E-4
longs	6.376361918510312E-4
repro	6.37542446997267E-4
swain	6.35506145738981E-4
mourn	6.35027639398463E-4
girly	6.347146131041549E-4
waite	6.341195370759128E-4
pores	6.337641218042504E-4
oiled	6.3295873123452E-4
blurb	6.327769477354816E-4
moray	6.321859475704466E-4
horst	6.31929168188397E-4
noses	6.3185091161482E-4
erode	6.312786604205378E-4
reals	6.311661665960208E-4
brisk	6.309436244649111E-4
meath	6.304268050102461E-4
ponce	6.303534394725176E-4
eerie	6.29707822740507E-4
butyl	6.277579297822123E-4
shale	6.274726193577127E-4
varna	6.274571310775256E-4
anode	6.268261874530606E-4
torts	6.267609736417464E-4
crepe	6.26338714213487E-4
snell	6.257330409409063E-4
avert	6.255920160739394E-4
guise	6.255178353635695E-4
vomit	6.253384973824553E-4
bongo	6.253254546201925E-4
shaky	6.251094338702143E-4
bloke	6.250442200589001E-4
necks	6.246814682334648E-4
calif	6.245860930344177E-4
levee	6.245526709561192E-4
chews	6.244002336721723E-4
phony	6.242249715542654E-4
soles	6.238312431684559E-4
jetty	6.237896693637431E-4
nukes	6.229231408459056E-4
rerun	6.226940773336645E-4
jerky	6.222416565176722E-4
codon	6.21608267375283E-4
argon	6.197488585801868E-4
morph	6.192622005132545E-4
clams	6.181641629652517E-4
speck	6.178698856416963E-4
serra	6.160398230616915E-4
papal	6.15117862804237E-4
duets	6.14864344112753E-4
labia	6.140475411260426E-4
mogul	6.139048859137928E-4
vials	6.12418011015829E-4
droit	6.121848716403807E-4
teeny	6.121392219724607E-4
reins	6.093700805095315E-4
massa	6.075758855257495E-4
aural	6.07035426064483E-4
tombs	6.052713924684337E-4
frown	6.051483013995783E-4
privy	6.049029344345085E-4
sepia	6.043999729147477E-4
brava	6.041700942298651E-4
wagga	6.021117833102606E-4
forts	6.009200009084936E-4
surat	6.004977414802342E-4
hoyle	5.999719551265134E-4
