avanti	6.628615973181454E-4
shoved	6.627258674733131E-4
papaya	6.626995026833097E-4
iconic	6.625129962058782E-4
gambit	6.623167249914084E-4
polled	6.620052298798867E-4
jogger	6.616556522939157E-4
verity	6.616263580828008E-4
covent	6.6149355765908E-4
turret	6.614828164483379E-4
caribe	6.607612023812077E-4
vowels	6.59996623471109E-4
soothe	6.596880577806988E-4
slurry	6.59343362563247E-4
tamper	6.591724796650767E-4
unduly	6.587467371302069E-4
winger	6.587076781820537E-4
rigged	6.586158896538937E-4
logics	6.579499345878819E-4
sealer	6.572908148377968E-4
sleazy	6.57289838364093E-4
armpit	6.549472779486054E-4
ratify	6.549345837904557E-4
ginkgo	6.546318769422684E-4
muzzle	6.544414645700216E-4
basing	6.534649908661919E-4
toxics	6.530294835942838E-4
opting	6.523469284753069E-4
hauled	6.523195872115996E-4
hookup	6.520754687856423E-4
recite	6.520510569430465E-4
dismay	6.512933133488746E-4
sunken	6.504359694369121E-4
reared	6.500326857972304E-4
mangas	6.499994856913002E-4
sedans	6.497905203186806E-4
sundry	6.490269178822857E-4
boreal	6.481715269177309E-4
flashy	6.477975374891642E-4
signet	6.476803606447046E-4
qwerty	6.47311253584657E-4
feudal	6.462029559308102E-4
basses	6.457440132900102E-4
fathom	6.445097505283694E-4
libero	6.438672308312495E-4
extant	6.437051361964137E-4
unmask	6.436865831960409E-4
chisel	6.435391356667627E-4
preamp	6.429620397077993E-4
pauses	6.429249337070537E-4
radars	6.423849437488359E-4
barbed	6.381226360316192E-4
lustre	6.376627169171153E-4
hadith	6.376373286008158E-4
pagans	6.352400856579137E-4
dinars	6.350965440234508E-4
capote	6.34997920179364E-4
afloat	6.347586841219257E-4
dashes	6.343749299563207E-4
forint	6.325538064986782E-4
nudism	6.324991239712637E-4
moaned	6.320304165934255E-4
wiggle	6.313664144748212E-4
propel	6.31218966945543E-4
verily	6.309709426247701E-4
ardent	6.30943601361063E-4
tremor	6.302932698743123E-4
loaned	6.30025716079463E-4
astute	6.298743626553694E-4
salted	6.289672185845115E-4
tiling	6.289291361100622E-4
doubly	6.288314887396792E-4
brewed	6.287045471581814E-4
fiance	6.286684176311397E-4
gunter	6.282963811499806E-4
retard	6.282797810970154E-4
iguana	6.265826697997594E-4
choker	6.263961633223279E-4
harass	6.261510684226667E-4
tunica	6.260543975259875E-4
fished	6.25466560356282E-4
hetero	6.237880020593987E-4
unholy	6.236268838982667E-4
nubuck	6.225888923510958E-4
caving	6.222998561347621E-4
livery	6.220381611821358E-4
milieu	6.213956414850158E-4
injure	6.211632407435043E-4
esters	6.21079264004975E-4
medusa	6.20913263475324E-4
pagoda	6.209005693171741E-4
primed	6.208458867897596E-4
hazmat	6.206212978378788E-4
ensued	6.206017683638022E-4
justly	6.205470858363877E-4
curled	6.201525904600406E-4
dermal	6.198772248755606E-4
lashes	6.190101162265598E-4
allege	6.181351957879283E-4
draped	6.180902779975521E-4
subtly	6.18005324785319E-4
niacin	6.176430530411981E-4
tooled	6.167691090762706E-4
moulds	6.158365766891132E-4
pranks	6.153629869427558E-4
mantel	6.152917043623762E-4
winder	6.146452787704409E-4
shrunk	6.145700902952459E-4
farmed	6.131268621609856E-4
tupelo	6.10779419376979E-4
watery	6.104552301073075E-4
kwacha	6.104142182117466E-4
coiled	6.103653945265552E-4
sledge	6.099416049390931E-4
gilded	6.098839929905671E-4
tropic	6.094553210345858E-4
sprout	6.076283387347204E-4
campos	6.074281616254353E-4
bagged	6.072221256739272E-4
stinky	6.066381943990371E-4
penned	6.060776984930388E-4
kiddie	6.060581690189622E-4
seiten	6.051285660529163E-4
solace	6.048658946265861E-4
salvia	6.046588822013742E-4
stucco	6.040476096627768E-4
posada	6.040095271883275E-4
shawls	6.037439263408857E-4
intros	6.028026056903938E-4
ruffle	6.026239110025931E-4
talmud	6.019335440939854E-4
ailing	6.012119300268553E-4
obeyed	6.011523651309216E-4
mutiny	6.00937540916079E-4
cornea	6.005000806967633E-4
sonics	5.993058533569795E-4
dengue	5.987043455554205E-4
shanks	5.985979099217031E-4
deduce	5.985471332891039E-4
bolted	5.984592506557592E-4
probed	5.981243201753457E-4
jammed	5.972952940007942E-4
cymbal	5.971693288930001E-4
shogun	5.969769635733457E-4
quanta	5.965287621432879E-4
uppers	5.96419397088459E-4
pitman	5.963598321925253E-4
minima	5.958149598657883E-4
hugged	5.956880182842905E-4
flurry	5.955425237024198E-4
testis	5.950952987460658E-4
vapors	5.946129207363739E-4
rupiah	5.943590375733781E-4
tenets	5.933190930787995E-4
dialed	5.931638337598906E-4
muscat	5.92519361115363E-4
crayon	5.922332543201409E-4
skippy	5.917118173622958E-4
marque	5.916229582552473E-4
rework	5.911698744566703E-4
detach	5.909443090310856E-4
apogee	5.908408028184796E-4
worsen	5.907880732384729E-4
patten	5.897110227431487E-4
ingles	5.889132437271197E-4
steamy	5.887697020926567E-4
acetic	5.8839571266409E-4
dyeing	5.882316650818466E-4
layman	5.869290491609377E-4
bungee	5.868626489490773E-4
vellum	5.867767192631403E-4
stalks	5.863666003075318E-4
stanza	5.863548826230858E-4
morons	5.86182046777508E-4
pharos	5.860590110908254E-4
florin	5.856723275041089E-4
chaise	5.855756566074297E-4
rained	5.854272326044475E-4
merges	5.854047737092595E-4
mythic	5.847886188021429E-4
tasked	5.845777004821157E-4
nieces	5.839869338912987E-4
synths	5.834254615115967E-4
girdle	5.823991876488716E-4
veiled	5.82322046226269E-4
phenol	5.819529391662214E-4
stares	5.818220916899082E-4
byline	5.817898680576818E-4
bedlam	5.816736676869261E-4
entree	5.816531617391456E-4
desist	5.815662555795049E-4
embody	5.81375843207258E-4
folate	5.811961720457534E-4
soiled	5.809754889886878E-4
plexus	5.806727821405007E-4
disarm	5.803202751334181E-4
waring	5.800947097078334E-4
astray	5.793174366395849E-4
patios	5.792393187432786E-4
hinted	5.791436243203033E-4
tuples	5.789971532647289E-4
lemony	5.779035027164395E-4
basset	5.777599610819765E-4
exiled	5.77550995709357E-4
flared	5.773830422322983E-4
artful	5.77137947332637E-4
caress	5.761653795236226E-4
downed	5.76116555838431E-4
twitch	5.758665785702507E-4
combed	5.755902365120668E-4
swamps	5.747563279689963E-4
exiles	5.744545975945129E-4
quarks	5.734302766791955E-4
seduce	5.730240636184023E-4
kimono	5.72910792668758E-4
sharif	5.728492748254168E-4
hanged	5.721305901793981E-4
dimmer	5.716736004860058E-4
dredge	5.715476353782118E-4
patchy	5.710984574744501E-4
haters	5.710877162637079E-4
penile	5.704744907777029E-4
spokes	5.702918901950867E-4
mullet	5.696171468657404E-4
devout	5.694159932827515E-4
pizzas	5.68546931686343E-4
lagged	5.669709031283618E-4
hawker	5.66860561599829E-4
langer	5.663820894849525E-4
trumps	5.658294053685848E-4
thwart	5.651107207225661E-4
potted	5.650648264584862E-4
goings	5.646283427128743E-4
clinch	5.645023776050803E-4
cometh	5.643764124972862E-4
fitter	5.641215528605866E-4
fasten	5.638862226979637E-4
mingle	5.62656842304842E-4
enviro	5.625601714081629E-4
purify	5.624068650366617E-4
choked	5.622642998759025E-4
oblong	5.613591087524523E-4
wearer	5.61217520065397E-4
capers	5.60374823258992E-4
entice	5.603250231000967E-4
yonder	5.599373630396763E-4
cabana	5.595457970844405E-4
gasped	5.594090907659043E-4
blurry	5.591952430247656E-4
greets	5.589608893358466E-4
bonham	5.582890754276116E-4
thymus	5.581650632672252E-4
belive	5.580068745272049E-4
vacate	5.579228977886755E-4
eyelid	5.56991341875222E-4
taming	5.56899553347062E-4
snider	5.565568110770177E-4
barons	5.564581872329309E-4
affine	5.558654676947062E-4
stuffs	5.554953841609548E-4
blurbs	5.554699958446552E-4
sowing	5.549739472031097E-4
frills	5.548772763064306E-4
pinion	5.546839345130723E-4
haunts	5.545628517737974E-4
oblast	5.537787433896221E-4
saxony	5.537396844414689E-4
possum	5.527212223683745E-4
mohair	5.520425731442128E-4
steers	5.520152318805056E-4
juries	5.519136786153073E-4
crazed	5.511373820207627E-4
fondly	5.510573111770486E-4
flasks	5.507214042229312E-4
phenyl	5.506794158536665E-4
raided	5.502790616350963E-4
visors	5.495232709883321E-4
bonobo	5.494529648816564E-4
evokes	5.492879408257092E-4
spoils	5.487850568682369E-4
modena	5.48508714810053E-4
sexist	5.484608675985654E-4
triage	5.482411610152037E-4
rabble	5.480195014844343E-4
retour	5.476982416358744E-4
sconce	5.475488411591884E-4
lactic	5.467168855635254E-4
katana	5.466270499827732E-4
milled	5.465254967175748E-4
