regie	7.649580067155977E-5
banes	7.646889997439266E-5
julep	7.638167650175991E-5
marka	7.631972338101142E-5
wools	7.630668061874857E-5
torta	7.626103095082863E-5
nomos	7.621701162819155E-5
griot	7.612489711971023E-5
prude	7.60971812499017E-5
pekoe	7.607517158858315E-5
soldi	7.597653569897043E-5
muzzy	7.595860190085902E-5
poops	7.594555913859617E-5
buteo	7.59227343046362E-5
blips	7.588931222633768E-5
tubas	7.572220183484504E-5
wurst	7.572057148956218E-5
wazoo	7.571975631692075E-5
waked	7.565046664239941E-5
snubs	7.564639077919228E-5
oases	7.558769834900949E-5
brach	7.558769834900949E-5
pally	7.541080588581972E-5
guyot	7.538145967072832E-5
bendy	7.536923208110691E-5
penes	7.534966793771265E-5
roshi	7.53423313839398E-5
botch	7.53301037943184E-5
aeons	7.505294509623303E-5
soman	7.504479336981876E-5
swill	7.502196853585879E-5
taxus	7.494778782548887E-5
nebel	7.485567331700756E-5
blued	7.48238815839919E-5
kasha	7.481409951229476E-5
caked	7.469834499721205E-5
wroth	7.462416428684214E-5
lochs	7.458748151797791E-5
ribes	7.44896608010066E-5
annal	7.439020973875245E-5
pukka	7.435597248781249E-5
dozed	7.433966903498394E-5
phyla	7.432825661800396E-5
perdu	7.432173523687253E-5
chave	7.427690074159402E-5
scena	7.425326073499262E-5
haver	7.411223586802566E-5
gamed	7.41073448321771E-5
fanon	7.397936272747297E-5
foots	7.393452823219445E-5
miffy	7.38913240821988E-5
copse	7.382774061616744E-5
gapes	7.373888679825185E-5
gigas	7.371850748221616E-5
totty	7.371524679165045E-5
izard	7.363291435486627E-5
beery	7.355302743600637E-5
triac	7.345683706431792E-5
karri	7.330766047093668E-5
dyers	7.330603012565382E-5
shool	7.328565080961814E-5
rayed	7.32611956303753E-5
hider	7.311201903699407E-5
ruder	7.309327006624123E-5
dicot	7.309082454831696E-5
morne	7.302561073700276E-5
cowed	7.300686176624992E-5
dater	7.299381900398708E-5
pongo	7.297180934266853E-5
deeps	7.295224519927427E-5
ghats	7.29294203653143E-5
pudgy	7.291800794833431E-5
chiks	7.290822587663719E-5
scaup	7.284138172004013E-5
quist	7.281774171343873E-5
sensa	7.280143826061019E-5
sprit	7.278921067098876E-5
newts	7.276475549174594E-5
resit	7.269709616250745E-5
jambo	7.265226166722895E-5
lotos	7.256340784931334E-5
natch	7.256177750403049E-5
sabes	7.255118025969193E-5
cetyl	7.249085748422629E-5
oboes	7.248026023988773E-5
stong	7.234249606348648E-5
lordy	7.231396502103652E-5
rhomb	7.229929191349082E-5
burry	7.225282707292946E-5
scopa	7.223000223896949E-5
pinas	7.222674154840377E-5
lucre	7.210038978898251E-5
cronk	7.20588159842697E-5
saman	7.200012355408691E-5
nazir	7.197485320220267E-5
ferny	7.194306146918698E-5
fiord	7.182404626353857E-5
jades	7.181752488240714E-5
gesso	7.18158945371243E-5
sated	7.179633039373004E-5
dumpy	7.178980901259861E-5
boral	7.177024486920435E-5
beady	7.171399795694585E-5
phots	7.158601585224174E-5
hammy	7.154933308337749E-5
bronc	7.151265031451325E-5
longe	7.145721857489618E-5
krewe	7.143846960414335E-5
hissy	7.138303786452627E-5
camis	7.138222269188485E-5
cades	7.1256686105105E-5
coset	7.121266678246791E-5
cloze	7.11205522739866E-5
envoi	7.108060881455666E-5
virge	7.09485508466454E-5
feint	7.090616186929117E-5
cusps	7.08596970287298E-5
cento	7.084013288533554E-5
orris	7.080018942590558E-5
vires	7.077328872873848E-5
tapir	7.076432182968278E-5
blurt	7.074149699572281E-5
tempi	7.073660595987423E-5
aliya	7.073334526930853E-5
wolfs	7.070970526270712E-5
attar	7.069910801836858E-5
updos	7.05996569561144E-5
sicko	7.055726797876018E-5
frond	7.055726797876018E-5
vardy	7.055074659762877E-5
impel	7.0469229333486E-5
solum	7.045048036273317E-5
barer	7.040890655802036E-5
merde	7.039097275990897E-5
copal	7.003229679768084E-5
pyros	6.994670367033096E-5
araba	6.992958504486099E-5
hussy	6.99214333184467E-5
caped	6.973883464676693E-5
deers	6.966628428167988E-5
coria	6.963041668545708E-5
holey	6.94592304307573E-5
shuns	6.934673660624029E-5
loper	6.931983590907318E-5
thole	6.928722900341609E-5
carps	6.925869796096612E-5
preys	6.922283036474331E-5
