that	1.0
this	0.949541246299593
with	0.9362004577521066
from	0.669286629169992
your	0.6064846127967907
have	0.4600554237929864
more	0.4543404534261403
will	0.3989062452408983
home	0.3755413204524441
page	0.31826818556018366
free	0.29826412914435035
time	0.2672638992032186
they	0.2597693342336463
site	0.24832427010889024
what	0.23893769127087894
news	0.22218178602350275
only	0.19465825280716556
when	0.19135741947358298
here	0.1881486311803307
also	0.18141885274394798
help	0.17972013063669906
view	0.1771393601277888
been	0.1691218005307759
were	0.16785127568287425
some	0.16141895099599035
like	0.15311191904705349
than	0.14782490505940526
find	0.14765836628877452
date	0.1438126179400424
back	0.14353518959558764
list	0.13899597582593057
name	0.13662601544736516
just	0.13612703971784815
over	0.13506431002787211
year	0.1326730754321573
into	0.13097388832916215
next	0.12526454438143414
used	0.12395125992469487
work	0.12337650312371275
last	0.12282288112939066
most	0.12241370693131567
data	0.119677825194295
make	0.11914145186571254
them	0.11852844835578552
post	0.11557436508544787
city	0.11487095946133762
such	0.11197717916876362
best	0.10936745480707445
then	0.108801634394931
good	0.10758619110197004
well	0.106493953740752
info	0.1036352454802823
high	0.10159117564990111
each	0.10026168751786269
very	0.09850597181434079
book	0.09734027100751495
read	0.09480259333968805
need	0.09393353246627638
many	0.0938128009236626
user	0.09307156888088032
said	0.09282128587633688
does	0.09235762747079787
mail	0.09127480767048736
full	0.09115480700354052
life	0.09016364724708226
know	0.09002882730393658
days	0.08974852927985112
part	0.08903721578690511
real	0.08755052056357615
item	0.08721535951196267
must	0.08610942286430019
made	0.08451482127515114
line	0.08235501044473828
send	0.08061796457042587
type	0.08009834344153645
take	0.07774923022520362
area	0.07643211168589124
want	0.0760846995698792
long	0.07426978764317498
code	0.07360083288038086
show	0.07280580044740843
even	0.07226336864483678
much	0.07127178918633557
sign	0.07126128281185903
file	0.07113589366479392
link	0.07070601583258516
open	0.07049062897940202
case	0.06928260150095457
same	0.06906483437542836
both	0.06724895569286209
game	0.06679689041656393
care	0.06627196404208895
down	0.06615112838278056
size	0.06318887871656037
shop	0.06258585335064801
text	0.06140534414987674
rate	0.0610683175270941
form	0.05923333813690704
love	0.05913579020574036
john	0.058717887558100965
main	0.058710272921876853
call	0.058707953825444754
save	0.054732174313288924
york	0.05339838063240211
card	0.05334864196976142
jobs	0.053257043690050035
food	0.05298305325532194
sale	0.052712626611521915
teen	0.05185290388797952
room	0.051852438892233274
join	0.05126359045545473
west	0.05098390654339847
look	0.05089453500802284
left	0.050515017597472844
team	0.050495957183601094
week	0.04917662660570079
note	0.04901641454189956
live	0.04882456188519167
plan	0.047277874563608074
cost	0.04673111838883081
test	0.04558769678996081
come	0.045389619778428245
cart	0.04475114267800273
play	0.0443373394046272
less	0.04277318136051181
blog	0.042658852700501314
park	0.04163161974462679
side	0.041515906391401035
give	0.04137862205903473
sell	0.04049863334441385
body	0.04016458610614069
east	0.03971642638235007
club	0.03894920104794112
road	0.03876453361962083
gift	0.038651972590498976
hard	0.03825103478766618
four	0.03798997894049559
blue	0.03710581967579136
easy	0.03692569955881371
star	0.03602854864825041
hand	0.03567516217512673
keep	0.03517688820389594
porn	0.03508643256079061
baby	0.03461617274505268
term	0.03420051772391095
film	0.03414611175102535
head	0.03332799629392096
cell	0.03325486255117943
self	0.03320621858440687
away	0.03318718817026069
once	0.03290617632917577
sure	0.03250815555848167
cars	0.03226965656378585
tell	0.032221390534732414
able	0.032172952154314455
gold	0.03161670430166062
arts	0.03131325266585363
past	0.03106607345644626
five	0.030636710619526355
upon	0.030564785101026178
says	0.030499107760662152
land	0.030332938104301807
done	0.03023873161315607
ever	0.029489328468651953
word	0.029020717167245278
bill	0.028968607349825176
talk	0.028779394668966944
nude	0.028450855321484392
kids	0.028412351850182472
true	0.02831431451172816
else	0.0282409287124689
mark	0.028119375706781587
rock	0.0280846086718872
tips	0.027882362286731115
plus	0.027861583653283423
auto	0.027852795498382828
edit	0.027693725777072693
fast	0.027629591952000446
fact	0.02759032495827142
unit	0.027562795210111936
tech	0.02747082781613013
meet	0.027433829036945724
feel	0.02703622355657021
bank	0.026928973949448015
risk	0.026907440617021907
town	0.02661119185649991
girl	0.026217149872937502
toys	0.026091760431757437
golf	0.02598004527725051
loan	0.025819042926561134
wide	0.025782550907446803
sort	0.025583864783839304
half	0.025379303125745552
step	0.025337202628525485
none	0.025153652542924988
paul	0.025077017655741135
lake	0.02507079565383611
fire	0.024660171174910574
chat	0.02459554558963104
loss	0.02441622252418554
face	0.02435506484835824
base	0.024086450246805287
near	0.024015300015330476
stay	0.02373333377121168
turn	0.02362567475607002
mean	0.0236210109752046
king	0.023467792376839325
copy	0.023416162849143208
drug	0.023359909834330714
pics	0.02333012834206417
cash	0.023285949334446426
seen	0.023048404154554582
port	0.02295619440984861
stop	0.022867282282035054
soon	0.022658067725329276
held	0.022382409364682804
mind	0.022174464208129335
lost	0.02198469770880799
tour	0.02197111048016198
menu	0.021870135521522022
hope	0.021807376389756515
wish	0.021777343135087196
role	0.02167303761867969
came	0.021554712818755057
fine	0.021168166648974328
hour	0.021107384263831543
bush	0.020967172605303074
huge	0.02077614376458838
kind	0.020711668177936664
move	0.02062132312205498
logo	0.020449805867555324
nice	0.02041028652319361
sent	0.020251144155489214
band	0.020167186394118113
lead	0.020095533520182625
went	0.020038093751520603
mode	0.019798455355483257
fund	0.019743586151541155
male	0.019599480116873506
took	0.01949899074202675
song	0.019362212875615566
late	0.01928647239201447
fall	0.019264856119170625
idea	0.01925253623187223
tool	0.019120334205954468
