seps	5.024336390607425E-5
supe	5.015454118920747E-5
hums	5.0138070751642765E-5
vacs	5.008365948468796E-5
ludo	5.006983608173187E-5
bung	4.999983672208189E-5
pika	4.998954269860396E-5
rapt	4.997866044521299E-5
drow	4.9927484442779814E-5
mung	4.992307271843213E-5
gobo	4.977542701026285E-5
bish	4.9607487370094214E-5
otic	4.9513370584010214E-5
leet	4.937131306001468E-5
anns	4.9293666711495376E-5
pees	4.9208373374106745E-5
rasp	4.904455134332929E-5
doze	4.894278756837596E-5
lier	4.886043538055246E-5
wonk	4.885455308142221E-5
tats	4.884778843742242E-5
baur	4.884661197759637E-5
welk	4.8814259332379997E-5
tanh	4.880367119394554E-5
raku	4.8801318274293445E-5
doen	4.879690654994576E-5
shul	4.878925956107643E-5
dint	4.878778898629387E-5
puls	4.868749578612311E-5
wawa	4.860014364403889E-5
fice	4.833426372335159E-5
ells	4.830985218196105E-5
gape	4.821544128092054E-5
shir	4.816691231309598E-5
fems	4.8120736264923513E-5
opes	4.8055148629621224E-5
hwan	4.8024560674143926E-5
nain	4.801338430579645E-5
cott	4.8004560857101074E-5
blam	4.796720825762399E-5
dopa	4.7958384808928616E-5
gane	4.785309165449714E-5
sone	4.783397418232383E-5
wows	4.7820739009280765E-5
dure	4.780397445675955E-5
tali	4.779073928371649E-5
vasa	4.775838663850011E-5
coit	4.7697798957458536E-5
sers	4.768574024424152E-5
bete	4.759368226285311E-5
yate	4.749162437294327E-5
moly	4.7421036783380275E-5
bole	4.724927364877697E-5
craw	4.7088686882521145E-5
tuft	4.7016040488262555E-5
toft	4.6875747654006096E-5
kudo	4.683574801992039E-5
tams	4.683133629557271E-5
dele	4.6820748157138254E-5
karo	4.674839587783618E-5
rast	4.6694866955750906E-5
flam	4.666986718444734E-5
nibs	4.660427954914505E-5
vali	4.647957480758375E-5
ails	4.6407222528281675E-5
gorp	4.636457585958736E-5
buna	4.636016413523968E-5
soba	4.6318399811414904E-5
cued	4.624045934793909E-5
slob	4.622987120950464E-5
jefe	4.6085754880813515E-5
ansa	4.606957855820533E-5
glum	4.603222595872824E-5
sabe	4.6004873267772577E-5
affy	4.573605219752015E-5
pook	4.566811164256576E-5
cose	4.558958294917692E-5
pyne	4.545223126448558E-5
kayo	4.5425172688486435E-5
doge	4.538723185909632E-5
lill	4.537782018048792E-5
gren	4.527046822136086E-5
hems	4.525664481840477E-5
kaon	4.523488031162284E-5
egal	4.522546863301444E-5
divs	4.521399814971046E-5
serf	4.518193961945059E-5
boxy	4.5086058143627515E-5
cigs	4.5004882415630066E-5
luma	4.4989588437891416E-5
woks	4.491341266415468E-5
empt	4.471664975824781E-5
pois	4.469576759633543E-5
hued	4.4665179640858124E-5
tela	4.466135614642347E-5
hoar	4.4484004827646424E-5
jiao	4.44128290081704E-5
blat	4.43704764544326E-5
duan	4.42669479897402E-5
leve	4.426312449530554E-5
huma	4.425635985130575E-5
aiga	4.420283092922047E-5
noma	4.405165584157305E-5
jamb	4.398283294174912E-5
oppo	4.388606912105651E-5
rads	4.379695228923322E-5
whys	4.379224644992902E-5
fens	4.367989453654124E-5
cads	4.3588130670109346E-5
lave	4.3567542623153466E-5
trie	4.3553425105240866E-5
abed	4.3509307861763995E-5
dosh	4.344283788159217E-5
cush	4.341842634020163E-5
chay	4.327960408072773E-5
cees	4.32507808149895E-5
shat	4.321136941081683E-5
dows	4.320225184716494E-5
girt	4.309195873847275E-5
sout	4.294901886960768E-5
forb	4.2854607968567166E-5
kade	4.274872658422266E-5
ebon	4.260637494527061E-5
juve	4.242314132736332E-5
ures	4.240931792440723E-5
fash	4.237961231379947E-5
ruts	4.2376377049277836E-5
ulan	4.235137727797427E-5
arvo	4.234343617414843E-5
prow	4.228726021745455E-5
asci	4.228549552771547E-5
suss	4.228461318284593E-5
scad	4.224284885902116E-5
dace	4.222402550180436E-5
kawa	4.214755561311111E-5
wags	4.2028733170680056E-5
maim	4.196196907555172E-5
sati	4.193020466024837E-5
leat	4.183167614981668E-5
clow	4.179197063068749E-5
spaz	4.1701677339038156E-5
fugu	4.169226566042975E-5
fava	4.1635795588779356E-5
teel	4.1630207404605615E-5
muti	4.154785521678212E-5
lyte	4.144315029226366E-5
kudu	4.141050353209078E-5
aper	4.140726826756914E-5
tush	4.1361974564266214E-5
slee	4.132256316009354E-5
obis	4.130256334305069E-5
espy	4.127638711192107E-5
rums	4.12652107435736E-5
jeon	4.124991676583495E-5
nout	4.12299169487921E-5
deke	4.12181523505316E-5
tipi	4.1144623611403474E-5
curs	4.113462370288205E-5
zits	4.1114035655926175E-5
chon	4.108050655088375E-5
wali	4.106903606757976E-5
lome	4.09946249835821E-5
bint	4.0976389856278325E-5
caca	4.091521394532372E-5
karn	4.089609647315041E-5
mook	4.087050847193382E-5
gunk	4.084109697628257E-5
perv	4.075639186880697E-5
vies	4.0729627407764335E-5
roti	4.072521568341665E-5
sele	4.070786290098241E-5
nisi	4.065403986394062E-5
tapa	4.0649334024636424E-5
lope	4.0635804736636845E-5
woon	4.061021673542026E-5
errs	4.058845222863833E-5
roup	4.054639378985705E-5
azan	4.029051377769117E-5
faze	4.028551382343046E-5
ajar	4.0237278970562404E-5
toph	4.0136397540478614E-5
fobs	3.9944634588832467E-5
irks	3.993345822048499E-5
anan	3.987581168900854E-5
taus	3.9859929481356864E-5
swee	3.9857282446748256E-5
nosh	3.982875329596654E-5
diol	3.981463577805394E-5
cide	3.978287136275059E-5
boor	3.977581260379429E-5
bigs	3.9661107770754416E-5
byes	3.962287282640779E-5
alts	3.9596402480321666E-5
rias	3.95737556286702E-5
kora	3.956316749023575E-5
taki	3.947905061267318E-5
gids	3.943375690937025E-5
agha	3.941258063250135E-5
ires	3.93455224224165E-5
lout	3.931875796137386E-5
tref	3.9315522696852224E-5
wark	3.928875823580959E-5
gude	3.921758241633356E-5
pixy	3.917052402329156E-5
furr	3.9126112664858174E-5
japs	3.906140737442542E-5
daur	3.902905472920905E-5
sall	3.890582056243031E-5
aula	3.885993862921436E-5
sika	3.885258575530154E-5
kype	3.8835527087823817E-5
mete	3.882523306434588E-5
noop	3.881082143147677E-5
lief	3.878993926956438E-5
mihi	3.8757586624348004E-5
wads	3.8748174945739606E-5
swop	3.8732880968000956E-5
togs	3.869523425356736E-5
flic	3.867170505704636E-5
kuti	3.8669058022437744E-5
